"AverageRateBlockedDefTent__c","AverageRateBlockedDef__c","AverageRateBlockedTent__c","BlockedDefinite__c","BlockedDefTent__c","BlockedProspect__c","BlockedTentative__c","BudgetedRate__c","BudgetedRooms__c","CreatedById","CreatedDate","CurrencyIsoCode","DailyRoomInventory__c","EffectiveDateString__c","EffectiveDate__c","ExternalId__c","ForecastedOccupancy__c","GroupAvailable__c","GuestroomType__c","Id","IsDeleted","IsRunOfHouse__c","LastModifiedById","LastModifiedDate","LastReferencedDate","LastViewedDate","Location__c","MinimumAcceptableRate__c","Name","NIHRMMigrations_ExternalID__c","OccupancyPercentage__c","OutOfService__c","OwnerId","PhysicalRoomInventory__c","PMSOnlyTransient__c","RackRate__c","RecordTypeId","RevenueBlockedDef__c","RevenueBlockedTent__c","RevenueDefTent__c","RoomTypeAvailable__c","SourceSystemExternalId__c","SystemModstamp","TotalAverageRateBlockedDefTent__c","TotalAverageRateBlockedDef__c","TotalAverageRateBlockedTent__c","TotalBlockedDefinite__c","TotalBlockedDefTent__c","TotalBlockedProspect__c","TotalBlockedTentative__c","TotalDailyRoomInventory__c","TotalForecastedOccupancy__c","TotalGroupAvailable__c","TotalGroupCeiling__c","TotalOccupancyPercentage__c","TotalOutOfService__c","TotalPhysicalRoomInventory__c","TotalRevenueBlockedDef__c","TotalRevenueBlockedTent__c","TotalRevenueDefTent__c","TotalRoomTypeAvailable__c","TotalTransientProtected__c","TotalTransientSold__c","TransientProtectedRemaining__c","TransientProtected__c","TransientSold__c","UniqueExternalId__c"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-01-29","2026-01-29","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNijAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 1/29/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-01-30","2026-01-30","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNikAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 1/30/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-01-31","2026-01-31","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNilAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 1/31/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-01","2026-02-01","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNimAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/1/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-02","2026-02-02","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNinAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/2/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-03","2026-02-03","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNioAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/3/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-04","2026-02-04","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNipAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/4/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-05","2026-02-05","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNiqAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/5/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-06","2026-02-06","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNirAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/6/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-07","2026-02-07","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNisAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/7/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-08","2026-02-08","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNitAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/8/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-09","2026-02-09","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNiuAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/9/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-10","2026-02-10","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNivAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/10/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-11","2026-02-11","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNiwAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/11/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-12","2026-02-12","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNixAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/12/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-13","2026-02-13","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNiyAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/13/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-14","2026-02-14","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNizAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/14/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-15","2026-02-15","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj0AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/15/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-16","2026-02-16","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj1AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/16/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-17","2026-02-17","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj2AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/17/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-18","2026-02-18","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj3AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/18/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-19","2026-02-19","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj4AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/19/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-20","2026-02-20","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj5AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/20/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-21","2026-02-21","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj6AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/21/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-22","2026-02-22","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj7AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/22/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-23","2026-02-23","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj8AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/23/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-24","2026-02-24","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNj9AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/24/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-25","2026-02-25","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjAAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/25/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-26","2026-02-26","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjBAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/26/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-27","2026-02-27","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjCAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/27/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-02-28","2026-02-28","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjDAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 2/28/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-01","2026-03-01","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjEAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/1/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-02","2026-03-02","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjFAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/2/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-03","2026-03-03","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjGAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/3/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-04","2026-03-04","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjHAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/4/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-05","2026-03-05","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjIAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/5/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-06","2026-03-06","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjJAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/6/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-07","2026-03-07","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjKAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/7/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-08","2026-03-08","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjLAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/8/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","USD","40.0","2026-03-09","2026-03-09","","0.0","40.0","a1Bfh000000uGrlEAE","a19fh000001aNjMAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:48.000Z","","","a1Sfh0000007ggrEAA","","King: 3/9/2026","","0.0","","005fh000000Tuy5AAC","40.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","40.0","","2025-07-23T13:17:48.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
